product_name,brand,price,image_url,switch_type,connection,layout,key_force,weight_g,wireless_type,engraving,backlight,raw_switch_name,switch_name,switch_manufacturer,product_code,media_url,price_compare_url,media_url_is_placeholder
AULA F99 유무선 기계식 올리비아 화이트 한글,AULA,72000,https://img.danuri.io/catalog-image/972/934/058/e5e8c9cc28044a19aad2de21e3bbdc37.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,99키,34g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축 V3,Yellow V3 황축,,58934972,https://example.com/media,https://prod.danawa.com/info/?pcode=58934972&cate=112782,True
AULA F99 유무선 기계식 올리비아 화이트 한글,AULA,72000,https://img.danuri.io/catalog-image/972/934/058/e5e8c9cc28044a19aad2de21e3bbdc37.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,99키,34g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,회목축 V4,Grey Wood V4 회목축,,58934957,https://example.com/media,https://prod.danawa.com/info/?pcode=58934957&cate=112782,True
앱코 ACM105 유무선,앱코,39000,https://img.danuri.io/catalog-image/025/630/122/6e2bc8d2b5ed417b949b67df1b4037d6.jpeg?shrink=130:130&_v=20260610124740,멤브레인,유선+무선,풀배열,0g,796,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,122630025,https://example.com/media,https://prod.danawa.com/info/?pcode=122630025&cate=112782,True
darkFlash GD68 유무선 기계식,darkFlash,44490,https://img.danuri.io/catalog-image/486/889/028/7a46b66576744b96aba0640bcd2dfbc7.jpg?shrink=130:130&_v=20260610124732,기계식,유선+무선,미니,45g,943,"전용동글(리시버), 블루투스",한/영 정각,없음,,,,28889486,https://example.com/media,https://prod.danawa.com/info/?pcode=28889486&cate=112782,True
앱코 MK87 저소음 텐키리스 멤브레인,앱코,17900,https://img.danuri.io/catalog-image/028/347/038/7db47a2eb3f44dc094459cf5f40c765c.jpg?shrink=130:130&_v=20260610124733,멤브레인,유선,텐키리스,0g,568,유선,한/영 정각,레인보우 백라이트,,,,38347028,https://example.com/media,https://prod.danawa.com/info/?pcode=38347028&cate=112782,True
COX CK480 교체축 게이밍 기계식 화이트,COX,21000,https://img.danuri.io/catalog-image/488/113/091/4037917175db4a838fed3381593473a9.jpg?shrink=130:130&_v=20260610124840,기계식,유선,텐키리스,50g,500,유선,한/영 정각,RGB 백라이트,청축,,,91113488,https://example.com/media,https://prod.danawa.com/info/?pcode=91113488&cate=112782,True
COX CK480 교체축 게이밍 기계식 화이트,COX,21000,https://img.danuri.io/catalog-image/488/113/091/4037917175db4a838fed3381593473a9.jpg?shrink=130:130&_v=20260610124840,기계식,유선,텐키리스,50g,500,유선,한/영 정각,RGB 백라이트,갈축,,,91113512,https://example.com/media,https://prod.danawa.com/info/?pcode=91113512&cate=112782,True
COX CK480 교체축 게이밍 기계식 화이트,COX,21000,https://img.danuri.io/catalog-image/488/113/091/4037917175db4a838fed3381593473a9.jpg?shrink=130:130&_v=20260610124840,기계식,유선,텐키리스,50g,500,유선,한/영 정각,RGB 백라이트,적축,,,91113503,https://example.com/media,https://prod.danawa.com/info/?pcode=91113503&cate=112782,True
앱코 K640T SLIM 축교환 무빙LED 텐키리스 기계식 화이트,앱코,28900,https://img.danuri.io/catalog-image/614/282/015/0841a71c5c8a4b349fccb257cf53d714.jpg?shrink=130:130&_v=20260610124755,기계식,유선,텐키리스,45g,572,유선,정보없음,단색 백라이트,적축,,GTMX,15282614,https://example.com/media,https://prod.danawa.com/info/?pcode=15282614&cate=112782,True
앱코 AG75W 가스켓 마운트 유무선 블루투스 기계식 퍼플 블루,앱코,43900,https://img.danuri.io/catalog-image/109/103/039/65736683d8644a11a3c1c2b53ca8a533.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,40g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,적축,,Kailh Box V2,39103109,https://example.com/media,https://prod.danawa.com/info/?pcode=39103109&cate=112782,True
앱코 AG75W 가스켓 마운트 유무선 블루투스 기계식 퍼플 블루,앱코,43900,https://img.danuri.io/catalog-image/109/103/039/65736683d8644a11a3c1c2b53ca8a533.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,40g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,갈축,,Kailh Box V2,39103112,https://example.com/media,https://prod.danawa.com/info/?pcode=39103112&cate=112782,True
앱코 K660S V2 카일 광축 V2 게이밍 옐로우,앱코,66000,https://img.danuri.io/catalog-image/646/991/075/3d8a1d45847848498ac28f192a653ab0.jpg?shrink=130:130&_v=20260610124740,무접점 광축,유선,풀배열,40g,1240,유선,한/영 정각,레인보우 백라이트,,,카일,75991646,https://example.com/media,https://prod.danawa.com/info/?pcode=75991646&cate=112782,True
CORSAIR 뱅가드 96 MLX 게이밍 기계식,CORSAIR,212000,https://img.danuri.io/catalog-image/298/245/098/0ff89fcecf484ba78d0cf383f0aed5f6.jpg?shrink=130:130&_v=20260610124712,기계식,유선,96키,40g,994,유선,한/영 정각,RGB 백라이트,퀀텀축,,,98245313,https://example.com/media,https://prod.danawa.com/info/?pcode=98245313&cate=112782,True
CORSAIR 뱅가드 96 MLX 게이밍 기계식,CORSAIR,212700,https://img.danuri.io/catalog-image/298/245/098/0ff89fcecf484ba78d0cf383f0aed5f6.jpg?shrink=130:130&_v=20260610124712,기계식,유선,96키,40g,994,유선,한/영 정각,RGB 백라이트,퓨전축,,,98245298,https://example.com/media,https://prod.danawa.com/info/?pcode=98245298&cate=112782,True
CORSAIR 뱅가드 96 MLX 게이밍 기계식,CORSAIR,212700,https://img.danuri.io/catalog-image/298/245/098/0ff89fcecf484ba78d0cf383f0aed5f6.jpg?shrink=130:130&_v=20260610124712,기계식,유선,96키,40g,994,유선,한/영 정각,RGB 백라이트,플라스마축,,,98245292,https://example.com/media,https://prod.danawa.com/info/?pcode=98245292&cate=112782,True
앱코 AG75 가스켓 마운트 기계식 퍼플 블루,앱코,33900,https://img.danuri.io/catalog-image/227/717/018/9c722a23404a4322938d4823ca411caf.jpg?shrink=130:130&_v=20260610124740,기계식,유선,미니,45g,1020,유선,한/영 정각,RGB 백라이트,갈축,,카일,18717227,https://example.com/media,https://prod.danawa.com/info/?pcode=18717227&cate=112782,True
COX CK480 교체축 게이밍 기계식 그레이&핑크,COX,21000,https://img.danuri.io/catalog-image/530/113/091/cf2406bc95e04cee95ff0546b8999345.jpg?shrink=130:130&_v=20260610124740,기계식,유선,텐키리스,45g,500,유선,한/영 정각,RGB 백라이트,갈축,,,91113524,https://example.com/media,https://prod.danawa.com/info/?pcode=91113524&cate=112782,True
COX CK480 교체축 게이밍 기계식 그레이&핑크,COX,21000,https://img.danuri.io/catalog-image/530/113/091/cf2406bc95e04cee95ff0546b8999345.jpg?shrink=130:130&_v=20260610124740,기계식,유선,텐키리스,45g,500,유선,한/영 정각,RGB 백라이트,적축,,,91113530,https://example.com/media,https://prod.danawa.com/info/?pcode=91113530&cate=112782,True
COX CK480 교체축 게이밍 기계식 그레이&핑크,COX,25890,https://img.danuri.io/catalog-image/530/113/091/cf2406bc95e04cee95ff0546b8999345.jpg?shrink=130:130&_v=20260610124740,기계식,유선,텐키리스,45g,500,유선,한/영 정각,RGB 백라이트,청축,,,91113536,https://example.com/media,https://prod.danawa.com/info/?pcode=91113536&cate=112782,True
앱코 TOS300 매크로덱,앱코,29900,https://img.danuri.io/catalog-image/701/080/094/e61c7dfa2bbf4e7e8b8bcd7748f405d4.jpg?shrink=130:130&_v=20260610124756,펜타그래프,유선,99키,0g,776,유선,한/영 정각,단색 백라이트,,,,94080701,https://example.com/media,https://prod.danawa.com/info/?pcode=94080701&cate=112782,True
앱코 LKN99 BT 로우 프로파일 슬림 무접점,앱코,149000,https://img.danuri.io/catalog-image/142/519/094/20e3e7cb6a924d6cab75c3743c8d397a.jpg?shrink=130:130&_v=20260610180523,무접점,유선+무선,99키,50g,1443,"블루투스, 전용동글(리시버)",한/영 정각,없음,,,,94519142,https://example.com/media,https://prod.danawa.com/info/?pcode=94519142&cate=112782,True
CORSAIR K70 RGB CORE TKL 무선 기계식,CORSAIR,199890,https://img.danuri.io/catalog-image/602/692/067/81429d72ad4e48c2a0574e387e664a54.jpg?shrink=130:130&_v=20260610124800,기계식,무선,텐키리스,45g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 은축,,,71502035,https://example.com/media,https://prod.danawa.com/info/?pcode=71502035&cate=112782,True
CORSAIR K70 RGB CORE TKL 무선 기계식,CORSAIR,177390,https://img.danuri.io/catalog-image/602/692/067/81429d72ad4e48c2a0574e387e664a54.jpg?shrink=130:130&_v=20260610124800,기계식,무선,텐키리스,45g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,적축,,,67692602,https://example.com/media,https://prod.danawa.com/info/?pcode=67692602&cate=112782,True
COX CK580 교체축 게이밍 기계식 그레이&핑크,COX,28900,https://img.danuri.io/catalog-image/356/113/091/0865c5fbbb5e4235bf36df489e818e95.jpg?shrink=130:130&_v=20260610124800,기계식,유선,풀배열,45g,500,유선,한/영 정각,RGB 백라이트,갈축,,,91113356,https://example.com/media,https://prod.danawa.com/info/?pcode=91113356&cate=112782,True
COX CK580 교체축 게이밍 기계식 그레이&핑크,COX,28900,https://img.danuri.io/catalog-image/356/113/091/0865c5fbbb5e4235bf36df489e818e95.jpg?shrink=130:130&_v=20260610124800,기계식,유선,풀배열,45g,500,유선,한/영 정각,RGB 백라이트,적축,,,91113353,https://example.com/media,https://prod.danawa.com/info/?pcode=91113353&cate=112782,True
COX CK580 교체축 게이밍 기계식 그레이&핑크,COX,26230,https://img.danuri.io/catalog-image/356/113/091/0865c5fbbb5e4235bf36df489e818e95.jpg?shrink=130:130&_v=20260610124800,기계식,유선,풀배열,45g,500,유선,한/영 정각,RGB 백라이트,청축,,,91113338,https://example.com/media,https://prod.danawa.com/info/?pcode=91113338&cate=112782,True
COX CK87 크림블루 게이트론 LED 게이밍 기계식,COX,42000,https://img.danuri.io/catalog-image/505/063/011/96dd75aa23044226b4aa114b0ff5817d.jpg?shrink=130:130&_v=20260610192822,기계식,유선,텐키리스,55g,935,유선,한/영 정각,단색 백라이트,갈축,,게이트론,11063505,https://example.com/media,https://prod.danawa.com/info/?pcode=11063505&cate=112782,True
COX CK87 크림블루 게이트론 LED 게이밍 기계식,COX,42000,https://img.danuri.io/catalog-image/505/063/011/96dd75aa23044226b4aa114b0ff5817d.jpg?shrink=130:130&_v=20260610192822,기계식,유선,텐키리스,55g,935,유선,한/영 정각,단색 백라이트,청축,,게이트론,11063442,https://example.com/media,https://prod.danawa.com/info/?pcode=11063442&cate=112782,True
COX CK87 크림블루 게이트론 LED 게이밍 기계식,COX,42000,https://img.danuri.io/catalog-image/505/063/011/96dd75aa23044226b4aa114b0ff5817d.jpg?shrink=130:130&_v=20260610192822,기계식,유선,텐키리스,55g,935,유선,한/영 정각,단색 백라이트,황축,,게이트론,11063481,https://example.com/media,https://prod.danawa.com/info/?pcode=11063481&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 딥 그레이,FL-ESPORTS,119000,https://img.danuri.io/catalog-image/201/015/077/b1dd9bd51c6447418d0f3431139cb9d6.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,40g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,77015201,https://example.com/media,https://prod.danawa.com/info/?pcode=77015201&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 딥 그레이,FL-ESPORTS,119000,https://img.danuri.io/catalog-image/201/015/077/b1dd9bd51c6447418d0f3431139cb9d6.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,40g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,BCP,BCP,,77015207,https://example.com/media,https://prod.danawa.com/info/?pcode=77015207&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 딥 그레이,FL-ESPORTS,109000,https://img.danuri.io/catalog-image/201/015/077/b1dd9bd51c6447418d0f3431139cb9d6.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,40g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,77015204,https://example.com/media,https://prod.danawa.com/info/?pcode=77015204&cate=112782,True
마이크로닉스 MECHA ZK-1 RGB 게이밍 기계식 키보드,마이크로닉스,69000,https://img.danuri.io/catalog-image/781/761/014/83f0e3ec39974d00ada95ea9bff735a3.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,50g,1056,유선,레이저각인 키캡,레인보우 백라이트,적축,,카일,14761970,https://example.com/media,https://prod.danawa.com/info/?pcode=14761970&cate=112782,True
마이크로닉스 MECHA ZK-1 RGB 게이밍 기계식 키보드,마이크로닉스,56000,https://img.danuri.io/catalog-image/781/761/014/83f0e3ec39974d00ada95ea9bff735a3.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,50g,1056,유선,레이저각인 키캡,레인보우 백라이트,갈축,,카일,14761781,https://example.com/media,https://prod.danawa.com/info/?pcode=14761781&cate=112782,True
마이크로닉스 MECHA ZK-1 RGB 게이밍 기계식 키보드,마이크로닉스,129000,https://img.danuri.io/catalog-image/781/761/014/83f0e3ec39974d00ada95ea9bff735a3.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,50g,1056,유선,레이저각인 키캡,레인보우 백라이트,백축,,카일,14761985,https://example.com/media,https://prod.danawa.com/info/?pcode=14761985&cate=112782,True
ATK RS7 Air,ATK,98000,https://img.danuri.io/catalog-image/220/663/122/db4d6dc3e9b74f82987b1753486502b9.jpeg?shrink=130:130&_v=20260610144947,무접점 자석축,유선,미니,35g,900,유선,영문 정각,RGB 백라이트,,,,122663220,https://example.com/media,https://prod.danawa.com/info/?pcode=122663220&cate=112782,True
COX CM87KD 조약돌,COX,20670,https://img.danuri.io/catalog-image/719/721/101/044d75b8833c45e485fbae301fa86774.jpg?shrink=130:130&_v=20260610164812,멤브레인,유선,텐키리스,45g,640,유선,한/영 정각,RGB 백라이트,,,,101721719,https://example.com/media,https://prod.danawa.com/info/?pcode=101721719&cate=112782,True
Razer Huntsman V3 TKL 8K US,Razer,269000,https://img.danuri.io/catalog-image/239/657/122/acaed6527012405686682a4304c2d59b.jpeg?shrink=130:130&_v=20260610124800,무접점 광축,유선,텐키리스,40g,795,유선,영문 정각,RGB 백라이트,,,,122657239,https://example.com/media,https://prod.danawa.com/info/?pcode=122657239&cate=112782,True
Createkeebs LUMINKEY Magger 68 HE 프로페셔널,Createkeebs,179000,https://img.danuri.io/catalog-image/805/004/072/62ccb746f7054627a113b6183b9ce761.jpg?shrink=130:130&_v=20260610124736,무접점 자석축,유선,미니,36g,1200,유선,영문 정각,RGB 백라이트,,,게이트론,72004805,https://example.com/media,https://prod.danawa.com/info/?pcode=72004805&cate=112782,True
NZXT FUNCTION 2 MINITKL,NZXT,79000,https://img.danuri.io/catalog-image/731/527/043/22002ab8f3624af0af6e864b66467c41.jpg?shrink=130:130&_v=20260610161437,무접점 광축,유선,미니,40g,890,유선,영문 정각,RGB 백라이트,,,NZXT,43527731,https://example.com/media,https://prod.danawa.com/info/?pcode=43527731&cate=112782,True
마이크로닉스 MANIC KM330 무선 슬림 키보드 마우스 합본,마이크로닉스,13900,https://img.danuri.io/catalog-image/567/585/009/f15d01ee3c1843beaaf7422dc2fd288c.jpg?shrink=130:130&_v=20260610124740,멤브레인,무선,풀배열,0g,494,[키보드] 전용동글(리시버),정보없음,없음,,,,9585567,https://example.com/media,https://prod.danawa.com/info/?pcode=9585567&cate=112782,True
COX CMF104 8K 무접점 보타니컬,COX,86000,https://img.danuri.io/catalog-image/432/508/076/13794e50a27a40d0b901cf5bb3a98a0a.jpg?shrink=130:130&_v=20260610124740,무접점,유선,풀배열,35g,1157,유선,한/영 정각,없음,,,,76508432,https://example.com/media,https://prod.danawa.com/info/?pcode=76508432&cate=112782,True
앱코 KN30BT 블루투스 유무선 무접점,앱코,109000,https://img.danuri.io/catalog-image/613/133/024/4bdd9d1f230144fc96bf114bc0e48a5c.jpg?shrink=130:130&_v=20260610124841,무접점,유선+무선,풀배열,45g,1035,블루투스,한/영 정각,없음,,,NIZ EC,24133613,https://example.com/media,https://prod.danawa.com/info/?pcode=24133613&cate=112782,True
앱코 HACKER K150 텐키리스 레인보우 LED 게이밍 멤브레인,앱코,13000,https://img.danuri.io/catalog-image/260/108/015/00785f68cf514326ad32de73917eb1f8.jpg?shrink=130:130&_v=20260610124840,멤브레인,유선,텐키리스,0g,550,유선,한/영 정각,레인보우 백라이트,,,,15108260,https://example.com/media,https://prod.danawa.com/info/?pcode=15108260&cate=112782,True
앱코 ACH105 오피스워커 유무선 기계식 블랙,앱코,89000,https://img.danuri.io/catalog-image/087/645/122/8e45419e1047493b91940874a9d59ed0.jpeg?shrink=130:130&_v=20260610181941,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,벚꽃축,,HAIMU,122645090,https://example.com/media,https://prod.danawa.com/info/?pcode=122645090&cate=112782,True
앱코 ACH105 오피스워커 유무선 기계식 블랙,앱코,79000,https://img.danuri.io/catalog-image/087/645/122/8e45419e1047493b91940874a9d59ed0.jpeg?shrink=130:130&_v=20260610181941,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다소금축,,HAIMU,122645087,https://example.com/media,https://prod.danawa.com/info/?pcode=122645087&cate=112782,True
